Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
92,2025-10-06 20:45:54,4.9839998624623405e-05,1.6047513703654133e-06,1.6719963032985063e-05,1.869543847840015e-06,3.823596710672561e-05,1.0290108733460476e-05
93,2025-10-06 20:46:45,4.748773470741874e-05,1.247172569686129e-06,1.8637742971394644e-05,2.170539211765903e-06,3.820468836268631e-05,9.99438195129976e-06
94,2025-10-06 20:47:35,4.93474202816202e-05,1.2430253467705216e-06,1.7990176795823487e-05,1.9348669004513725e-06,4.23868341137279e-05,1.108629621655815e-05
95,2025-10-06 20:48:26,4.802761940281286e-05,1.3824483052570983e-06,1.907372812004482e-05,1.915264061098801e-06,4.186057682953326e-05,1.0071951085014488e-05
96,2025-10-06 20:49:16,5.01655122002731e-05,1.6693185757267153e-06,1.9533804469284988e-05,2.0253443077004685e-06,4.152975173576934e-05,1.2909865236388057e-05
97,2025-10-06 20:50:06,4.359728889746784e-05,1.3086781640776097e-06,1.842433376997299e-05,1.9331464823681523e-06,6.15668003949299e-05,2.581741525756468e-05
98,2025-10-06 20:50:56,4.275369283956998e-05,9.474950771674036e-07,1.4460005048455573e-05,1.4950063387670165e-06,3.8748814880751326e-05,9.959080463894752e-06
99,2025-10-06 20:51:47,4.566436976904953e-05,1.3743227044179749e-06,1.519138340566606e-05,1.5365047491309873e-06,4.032046674184997e-05,1.0042045543578926e-05
100,2025-10-06 20:52:37,3.037774070291377e-05,9.308085255825082e-07,1.0860584184424482e-05,8.974046847064621e-07,2.7762543053810876e-05,4.118878651980521e-06
101,2025-10-06 20:53:28,3.990362687411597e-05,1.2052292629496992e-06,1.3019000528302628e-05,1.3737012197514122e-06,3.908568923827183e-05,9.017321611809624e-06
102,2025-10-06 20:54:18,4.336059055498609e-05,9.799954402811916e-07,1.6396854915390335e-05,1.8419825512617237e-06,4.037089696695695e-05,1.1195620249391316e-05
103,2025-10-06 20:55:08,4.294041656294212e-05,8.896903163371692e-07,1.5664878213694777e-05,1.699584914134367e-06,4.3106146151661306e-05,1.2219113005073462e-05
104,2025-10-06 20:55:59,4.441031686952535e-05,9.919165440908352e-07,1.595560407574581e-05,1.7599971244570266e-06,4.073837676732417e-05,1.0048397738384738e-05
105,2025-10-06 20:56:49,4.284590557634971e-05,1.1477462541119605e-06,1.542792538122839e-05,1.702511551919648e-06,3.530981451094206e-05,8.313144789165822e-06
106,2025-10-06 20:57:39,3.392003075197714e-05,1.069883096936255e-06,1.356778114236512e-05,1.7088306891441753e-06,3.084203995573631e-05,4.405832337191991e-06
107,2025-10-06 20:58:29,4.1448140265520905e-05,1.0665362106520738e-06,1.6688084336857756e-05,1.9311378823879106e-06,4.894004642497229e-05,1.4031835274601394e-05
108,2025-10-06 20:59:20,4.450160899960309e-05,1.3994551134823175e-06,1.5048052646626786e-05,1.7328121977574154e-06,4.021975251067289e-05,1.0631235261107648e-05
109,2025-10-06 21:00:10,4.2502468641236746e-05,1.1189380113712549e-06,1.664206111962052e-05,1.845006999206899e-06,3.923361341895415e-05,1.1371972014110828e-05
110,2025-10-06 21:01:01,4.8311122071487134e-05,1.1945406780871454e-06,1.6033102430812463e-05,1.8554428895801264e-06,4.118037933098506e-05,1.0856161389459596e-05
111,2025-10-06 21:01:51,4.085469322290258e-05,1.0524586182614644e-06,1.4823059252488946e-05,1.8214595996167227e-06,3.467718404293052e-05,8.148846260578644e-06
112,2025-10-06 21:02:41,4.606957167996306e-05,1.1960365357640745e-06,1.506961487329761e-05,1.602816251622579e-06,3.93185859901557e-05,9.850874179605167e-06
113,2025-10-06 21:03:32,4.715100233632086e-05,1.358340435838751e-06,1.643158178898929e-05,1.7334351418387607e-06,3.412776358069358e-05,8.48758974490995e-06
114,2025-10-06 21:04:22,4.761363625882531e-05,1.5068461259601252e-06,1.8390396013368004e-05,1.980411334319878e-06,4.0601368271220295e-05,1.0159846960870916e-05
