Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
123,2025-10-02 19:24:43,4.362704444860199e-05,1.2091936983109731e-06,1.8742395570425785e-05,1.54597112009045e-06,2.889813210660286e-05,2.8034565542006046e-06
124,2025-10-02 19:25:31,4.072012010603032e-05,9.323170677268068e-07,1.7930146628986066e-05,1.479592656832091e-06,3.091212859729353e-05,3.4369335981852272e-06
125,2025-10-02 19:26:19,3.6703871941545785e-05,8.964786059777402e-07,1.79901813039951e-05,1.4689927639719245e-06,3.257849945592639e-05,3.45149376349891e-06
126,2025-10-02 19:27:07,3.712722251414391e-05,8.266782723389837e-07,1.6930278816662536e-05,1.468040938294862e-06,2.770219610725988e-05,3.4015830256568443e-06
127,2025-10-02 19:27:55,3.4355859151569135e-05,6.768423485182231e-07,1.7636038490032035e-05,1.353738017183008e-06,2.740780887644512e-05,2.892938653444469e-06
128,2025-10-02 19:28:44,4.056282311526438e-05,1.1523013277912012e-06,1.7581984652625948e-05,1.586457947850312e-06,3.510081565183398e-05,4.515415598257733e-06
129,2025-10-02 19:29:34,4.399072981886576e-05,8.965810153287941e-07,1.703032007460692e-05,1.526498139071026e-06,2.8533674427677624e-05,3.458323260377174e-06
130,2025-10-02 19:30:22,4.398433744090546e-05,1.196055180597399e-06,1.7879955703792305e-05,1.3698841822387703e-06,3.9043261054638734e-05,5.375464112691565e-06
131,2025-10-02 19:31:10,4.17767913289957e-05,1.185155583608223e-06,2.1044191678809557e-05,1.77065149240949e-06,2.882783462498928e-05,3.232624320330544e-06
132,2025-10-02 19:31:59,3.8843740773453206e-05,1.0352029649920458e-06,1.7698764784634946e-05,1.5879519438412508e-06,3.3541354351074304e-05,4.042512095394441e-06
133,2025-10-02 19:32:47,4.411741212861919e-05,1.253652479467968e-06,1.901922995473093e-05,1.670669716379689e-06,2.7155109760146345e-05,2.189336401078532e-06
134,2025-10-02 19:33:35,4.878641951266971e-05,1.1511131530517453e-06,1.8791815831642467e-05,1.81841758175894e-06,3.257617352270259e-05,4.318026820464195e-06
135,2025-10-02 19:34:23,4.7196548508265934e-05,1.0358656457797532e-06,1.953599566562048e-05,1.720884642592173e-06,2.8499962942962757e-05,3.0454777550617718e-06
136,2025-10-02 19:35:12,4.515305561758609e-05,1.2759792438331337e-06,1.858488208283937e-05,1.38722563307892e-06,3.2795697278320546e-05,4.2537767248589495e-06
137,2025-10-02 19:36:00,3.802145996956163e-05,8.911990107356729e-07,1.920298064672643e-05,1.695562987950243e-06,2.716089992249593e-05,2.632995840399432e-06
138,2025-10-02 19:36:48,3.734765300977827e-05,7.699444741997308e-07,1.910029847662642e-05,1.52526773968197e-06,3.089392032018523e-05,4.035453465481095e-06
139,2025-10-02 19:37:36,4.008786462050829e-05,8.18202339910934e-07,1.8014996527870863e-05,1.3713586442381363e-06,2.8148626638468958e-05,2.7644698632350063e-06
140,2025-10-02 19:38:23,4.2991626226340784e-05,1.1619369423861172e-06,1.7207488146375738e-05,1.2174996996111168e-06,3.3625985795593394e-05,3.645299247234098e-06
141,2025-10-02 19:39:14,4.1624812864071714e-05,1.113326632376465e-06,1.783537977129157e-05,1.3497537948388896e-06,2.7396091077491747e-05,2.4630768886004936e-06
142,2025-10-02 19:40:02,3.6757756427974186e-05,8.125628593785792e-07,1.8264840442983044e-05,1.523140963301545e-06,2.956581080049148e-05,3.4237287676105555e-06
