Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
75,2025-10-03 18:08:28,4.648647503202597e-05,1.2107888716683402e-06,1.7201616741902015e-05,1.844192780841431e-06,4.454415277033164e-05,1.1333579381081016e-05
76,2025-10-03 18:09:17,3.213254912526331e-05,8.211600677512814e-07,1.62256025777463e-05,1.8542493993216624e-06,4.257591450551601e-05,9.343221125777462e-06
77,2025-10-03 18:10:04,2.8391477232991846e-05,7.43210142405713e-07,1.589433079329794e-05,1.7459264314534506e-06,3.966007309452735e-05,8.147430545618717e-06
78,2025-10-03 18:10:50,3.0765395230059056e-05,8.140041286132149e-07,8.139395159645346e-06,1.163909019545391e-06,3.802577828571074e-05,7.365162947097489e-06
79,2025-10-03 18:11:38,4.070571477066132e-05,1.0419933881743207e-06,1.7073121008515102e-05,1.852264366242958e-06,3.773848260624213e-05,8.992852993878228e-06
80,2025-10-03 18:12:25,3.228562223367426e-05,7.538319540118752e-07,1.594047533015619e-05,1.729628127533015e-06,3.634217504577819e-05,7.787727841547669e-06
81,2025-10-03 18:13:13,3.835980239630388e-05,9.111126485563166e-07,9.743776466786258e-06,9.944824395529136e-07,3.7430693753615074e-05,8.069417959620801e-06
82,2025-10-03 18:14:01,4.574803656098858e-05,1.2690554802148763e-06,1.859082326127748e-05,2.2272356426044727e-06,4.415709641958365e-05,1.312399501114748e-05
83,2025-10-03 18:14:49,4.335664691246244e-05,1.164751922302686e-06,1.9789089996224973e-05,2.078915029442257e-06,3.825633424425767e-05,1.044416748136315e-05
84,2025-10-03 18:15:36,3.811120777341692e-05,1.240520602357693e-06,1.8269795246439458e-05,1.8350655283522616e-06,4.903922067911459e-05,1.3468572381558644e-05
85,2025-10-03 18:16:23,3.650087810025404e-05,8.726203533588159e-07,1.656444612674335e-05,1.9143186051913914e-06,4.252619963618365e-05,9.508322838147826e-06
86,2025-10-03 18:17:10,3.6338391963930405e-05,8.860354398873376e-07,1.810597287410509e-05,2.092233136803937e-06,3.733968431118839e-05,8.253357337363111e-06
87,2025-10-03 18:17:57,3.7474773209256185e-05,9.08628690398046e-07,1.6637710585243326e-05,1.988182121109561e-06,4.01625515837889e-05,1.0121556723671615e-05
88,2025-10-03 18:18:44,3.5956753685395526e-05,9.364580088807364e-07,1.7595487076471628e-05,2.122109608680342e-06,3.926838217394035e-05,8.692927565447464e-06
89,2025-10-03 18:19:31,3.862678200716729e-05,1.0893192457745038e-06,1.7207620190307082e-05,1.877344055227712e-06,3.6421636030459226e-05,8.371809370045276e-06
90,2025-10-03 18:20:18,4.827893912096037e-05,1.2158252268028643e-06,1.6600350863704705e-05,1.8241399710525216e-06,3.891804981903668e-05,9.96986312918166e-06
91,2025-10-03 18:21:07,3.403440298477278e-05,9.341308657376724e-07,1.6425025741062527e-05,1.7844737941605217e-06,3.337383965362761e-05,6.178520151713612e-06
92,2025-10-03 18:21:54,3.799859618314194e-05,1.040318292082081e-06,1.5599144132405485e-05,1.6874835693452656e-06,3.622940739234082e-05,6.986976309120521e-06
93,2025-10-03 18:22:41,4.875700116380166e-05,1.19209747562209e-06,1.7661876179131397e-05,1.9016900920375987e-06,4.884079753142423e-05,1.4099253914030044e-05
94,2025-10-03 18:23:28,3.836841969429017e-05,1.0266424031599478e-06,1.7107275937844335e-05,2.163304097469934e-06,3.890990613997225e-05,8.194696799368806e-06
95,2025-10-03 18:24:15,3.898810475200243e-05,9.60299848111927e-07,1.742088041467582e-05,1.8176726184581813e-06,3.60290510512673e-05,7.25592050217044e-06
96,2025-10-03 18:25:02,3.6204660921468346e-05,1.1578011850240186e-06,1.6283907059211344e-05,1.8924281215885275e-06,4.0107919084153565e-05,8.106473369156764e-06
97,2025-10-03 18:25:48,4.227060302675056e-05,1.0486621369701292e-06,1.696846391019413e-05,1.8803600704309371e-06,3.956962362838823e-05,7.730246515477985e-06
98,2025-10-03 18:26:34,4.105300383616672e-05,1.351587640963012e-06,1.647787270453449e-05,1.960649231231048e-06,3.3885296902180784e-05,5.886426163725195e-06
99,2025-10-03 18:27:22,3.3529964534873e-05,6.657015538345872e-07,1.623985087340074e-05,1.6743805326819466e-06,3.3558202905181744e-05,7.190244436395637e-06
100,2025-10-03 18:28:09,3.55350020218026e-05,9.454747055099048e-07,1.924838766664827e-05,2.2241765977372917e-06,4.070914525056146e-05,9.784476031462898e-06
101,2025-10-03 18:28:56,3.594918930072133e-05,8.711127601164884e-07,1.6554349927089262e-05,1.790236182202792e-06,3.8719329529701696e-05,9.266785523945468e-06
102,2025-10-03 18:29:43,3.377912601765232e-05,1.0367068930735882e-06,1.571517459963978e-05,1.7237554214424638e-06,3.404499196135724e-05,7.031959693165923e-06
103,2025-10-03 18:30:30,3.6649276481393045e-05,8.991364960487983e-07,1.7130306813495366e-05,2.134053405204118e-06,3.4721263909576194e-05,6.276040592944761e-06
104,2025-10-03 18:31:17,3.151106239762669e-05,8.3809915900614e-07,1.5394574744087564e-05,1.7290591138875505e-06,3.432261314784135e-05,7.112178938758275e-06
105,2025-10-03 18:32:04,3.8079192708373455e-05,8.89764865446229e-07,1.528623005930818e-05,1.7156954714885692e-06,3.725117299979708e-05,7.170146830502907e-06
106,2025-10-03 18:32:51,3.9692160852089486e-05,1.031643875045193e-06,1.7341203032428254e-05,1.9268852056637894e-06,3.738341123904476e-05,8.773372476715404e-06
107,2025-10-03 18:33:38,3.874956288552056e-05,1.0076159980783945e-06,1.6503288945868277e-05,1.7749889384387972e-06,3.755197590238346e-05,8.043990362149955e-06
