Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
93.0,2025-10-04 17:22:38,4.62666693725744e-05,1.6562016837608456e-06,1.817339875476165e-05,1.8197850195295012e-06,3.73085013802843e-05,8.88535050117083e-06
94.0,2025-10-04 17:23:26,4.704243347330994e-05,1.3631909748223932e-06,1.8146524850548573e-05,2.223837917896982e-06,3.721956155988693e-05,9.133564256966748e-06
95.0,2025-10-04 17:24:17,4.5381615875417225e-05,1.417037280557763e-06,1.6697959076328317e-05,1.74916755091486e-06,4.343589345201515e-05,1.131704979644878e-05
96.0,2025-10-04 17:25:05,4.346315173786586e-05,1.118632115932795e-06,1.7774373907153418e-05,1.824862072847396e-06,4.281624122137728e-05,1.1896318689211362e-05
97.0,2025-10-04 17:25:54,4.872490562290999e-05,1.2526173336744256e-06,1.5655747514609075e-05,1.622640986124705e-06,4.01833687582176e-05,1.1393276487690586e-05
98.0,2025-10-04 17:26:42,4.636784374989489e-05,1.8252494646138797e-06,1.8750351537866194e-05,1.826867200509288e-06,3.9317121506066144e-05,1.04480113497539e-05
99.0,2025-10-04 17:27:31,4.4083110714243645e-05,1.5258637834883855e-06,1.7500695024486035e-05,1.6536142969891931e-06,3.591617052123297e-05,8.429108258110037e-06
100.0,2025-10-04 17:28:19,4.396054127697724e-05,1.43031084616625e-06,1.603026949559272e-05,1.813704606973194e-06,3.8289905558430704e-05,8.774534781797377e-06
101.0,2025-10-04 17:29:08,4.62302555099825e-05,1.1033386885920354e-06,1.7033212720285462e-05,1.8833116261380268e-06,4.4891429000548655e-05,1.2351495880177783e-05
102.0,2025-10-04 17:29:57,4.5730891141904095e-05,1.114667845198754e-06,1.7463314719634582e-05,1.7577121661714403e-06,4.5934325165086776e-05,1.470674731866735e-05
103.0,2025-10-04 17:30:45,4.402074386855581e-05,9.98993471347848e-07,1.7022047271719742e-05,1.9195232401567943e-06,4.021037147605711e-05,8.30445791334445e-06
104.0,2025-10-04 17:31:36,4.899504505395669e-05,1.4689921752072951e-06,1.838572012280437e-05,1.8888161964293457e-06,4.119004604841159e-05,1.0612329391494174e-05
105.0,2025-10-04 17:32:24,4.550873620834395e-05,1.2412897418879055e-06,1.8495922957662003e-05,1.8429851885069795e-06,4.767412167816509e-05,1.4841532100570932e-05
106.0,2025-10-04 17:33:13,4.431031271834307e-05,1.1938864049524944e-06,1.587393046342811e-05,1.8125797606670423e-06,3.8345131291750434e-05,9.496886901826354e-06
107.0,2025-10-04 17:34:02,4.169075059579086e-05,1.1045617762759487e-06,1.5722883639934793e-05,1.7733575284903037e-06,3.808847529662707e-05,8.754832680689609e-06
108.0,2025-10-04 17:34:50,4.968472088506815e-05,1.5905175339183953e-06,1.7529357213552643e-05,1.8161151882532136e-06,3.749953592291355e-05,8.555489418222958e-06
109.0,2025-10-04 17:35:39,4.990891176093193e-05,1.5032153001521717e-06,1.6731280514603597e-05,1.8132488610806968e-06,3.819194086784883e-05,9.545413278292388e-06
110.0,2025-10-04 17:36:28,5.158777148328575e-05,1.6135482918829809e-06,1.7747793374711662e-05,1.70234950377347e-06,3.551724106332088e-05,9.526023657647208e-06
111.0,2025-10-04 17:37:16,4.168965368012145e-05,1.1801860284506631e-06,1.6425325169988625e-05,1.738339771589227e-06,3.291163598762026e-05,7.608202788811589e-06
112.0,2025-10-04 17:38:07,4.137560941441798e-05,1.4124731233454855e-06,1.4817469917716151e-05,1.1506079396098071e-06,3.1664845492107574e-05,6.375459805514035e-06
113.0,2025-10-04 17:38:56,3.915840622692457e-05,1.1939910598084351e-06,7.59957162155267e-06,1.232244564556561e-06,2.999112541779425e-05,6.077075273958313e-06
114.0,2025-10-04 17:39:45,4.166952195272522e-05,1.1557616558655852e-06,1.3962096816921845e-05,8.90977144980201e-07,4.1220761074933776e-05,9.291499196232466e-06
115.0,2025-10-04 17:40:35,4.1925169011802765e-05,1.1294194998188168e-06,1.585527598035874e-05,1.7579869439029849e-06,4.766398352007428e-05,1.4219769791879236e-05
116.0,2025-10-04 17:41:24,3.849659980370568e-05,8.580000630970421e-07,1.500303499812894e-05,1.7062358618492367e-06,4.659696239506239e-05,1.2503256427977368e-05
117.0,2025-10-04 17:42:12,3.726771972023535e-05,1.1309497845946076e-06,9.15499397713404e-06,6.610138256519705e-07,3.3417692433035384e-05,6.314075910519242e-06
118.0,2025-10-04 17:43:02,4.068993289840783e-05,1.120816277132402e-06,1.5922361708886612e-05,1.9181020304661145e-06,3.4554544022791234e-05,7.959416829813119e-06
119.0,2025-10-04 17:43:51,4.50186279914444e-05,1.071453125068854e-06,1.7287533022436463e-05,1.8910306119112316e-06,3.993445888417213e-05,9.189249360156113e-06
120.0,2025-10-04 17:44:39,4.418600151945285e-05,1.2897084194578417e-06,1.894926987833223e-05,2.191199211775262e-06,3.718786558937204e-05,8.534861099098401e-06
121.0,2025-10-04 17:45:30,3.718748143244355e-05,1.0611370432468704e-06,1.5249515552095971e-05,9.31483514435876e-07,3.462035653223339e-05,7.11436216333321e-06
122.0,2025-10-04 17:46:20,4.176294558377869e-05,1.0278287158741177e-06,1.6685225079360322e-05,1.966522874959617e-06,4.384284851521869e-05,1.1148613306147786e-05
